Orig,Dest,Departs,Arrives,Fleet,Flight,DOW,Start Date,End Date,Orig Lat,Orig Lng,Dest Lat,Dest Lng,Orig--Lat,Orig--Lng,Dest--Lat,Dest--Lng
ATL,STT,11:05,14:54,B757,DL1952,.....6.,7-Oct-23,28-Oct-23,33.6407,-84.4277,18.3373,-64.9734,33.6407,-84.4277,18.3373,-64.9734
ATL,SXM,9:45,13:55,B757,DL1894,...4567,1-Oct-23,29-Oct-23,33.6407,-84.4277,18.0409,-63.1089,33.6407,-84.4277,18.0409,-63.1089
ATL,UIO,15:55,20:15,B757,DL0633,DAILY,1-Oct-23,31-Oct-23,33.6407,-84.4277,-0.1292,-78.3575,33.6407,-84.4277,-0.1292,-78.3575
ATL,UVF,9:45,14:20,B737,DL1970,12.4567,1-Oct-23,31-Oct-23,33.6407,-84.4277,13.7332,-60.9526,33.6407,-84.4277,13.7332,-60.9526
AUA,ATL,15:45,20:00,B737,DL0581,DAILY,1-Oct-23,31-Oct-23,12.5014,-70.0152,33.6407,-84.4277,12.5014,-70.0152,33.6407,-84.4277
AUA,JFK,14:15,19:30,B737,DL0612,1..4567,1-Oct-23,30-Oct-23,12.5014,-70.0152,40.6413,-73.7781,12.5014,-70.0152,40.6413,-73.7781
BDA,ATL,16:00,18:06,A319,DL0583,1.3..6.,2-Oct-23,30-Oct-23,32.364,-64.6787,33.6407,-84.4277,32.364,-64.6787,33.6407,-84.4277
BDA,JFK,13:05,14:39,A319,DL0616,1..45.7,1-Oct-23,30-Oct-23,32.364,-64.6787,40.6413,-73.7781,32.364,-64.6787,40.6413,-73.7781
BOG,ATL,9:00,15:11,B757,DL0980,DAILY,1-Oct-23,29-Oct-23,4.7017,-74.1469,33.6407,-84.4277,4.7017,-74.1469,33.6407,-84.4277
BOG,ATL,15:50,22:00,B757,DL0983,DAILY,29-Oct-23,31-Oct-23,4.7017,-74.1469,33.6407,-84.4277,4.7017,-74.1469,33.6407,-84.4277
BOG,JFK,23:40,6:40,B757,DL0254,DAILY,1-Oct-23,28-Oct-23,4.7017,-74.1469,40.6413,-73.7781,4.7017,-74.1469,40.6413,-73.7781
BON,ATL,15:23,19:42,B737,DL1764,.....6.,7-Oct-23,28-Oct-23,12.131,-68.2682,33.6407,-84.4277,12.131,-68.2682,33.6407,-84.4277
BOS,CUN,8:25,12:08,A321,DL0627,.....6.,14-Oct-23,28-Oct-23,42.3656,-71.0096,21.0365,-86.8771,42.3656,-71.0096,21.0365,-86.8771
BOS,SJU,7:40,12:04,A3NE,DL1780,DAILY,1-Oct-23,31-Oct-23,42.3656,-71.0096,18.4394,-66.0018,42.3656,-71.0096,18.4394,-66.0018
BZE,ATL,12:25,17:30,B737,DL1802,1.34567,1-Oct-23,30-Oct-23,17.5391,-88.3082,33.6407,-84.4277,17.5391,-88.3082,33.6407,-84.4277
CUN,ATL,12:30,16:14,B757,DL0585,DAILY,1-Oct-23,31-Oct-23,21.0365,-86.8771,33.6407,-84.4277,21.0365,-86.8771,33.6407,-84.4277
CUN,ATL,13:45,17:36,B757,DL0591,DAILY,1-Oct-23,28-Oct-23,21.0365,-86.8771,33.6407,-84.4277,21.0365,-86.8771,33.6407,-84.4277
CUN,ATL,8:00,11:39,B757,DL0596,DAILY,1-Oct-23,29-Oct-23,21.0365,-86.8771,33.6407,-84.4277,21.0365,-86.8771,33.6407,-84.4277
CUN,ATL,13:45,19:06,B757,DL0597,DAILY,1-Oct-23,31-Oct-23,21.0365,-86.8771,33.6407,-84.4277,21.0365,-86.8771,33.6407,-84.4277
CUN,ATL,11:10,14:53,B757,DL1963,.....6.,7-Oct-23,28-Oct-23,21.0365,-86.8771,33.6407,-84.4277,21.0365,-86.8771,33.6407,-84.4277
CUN,ATL,16:05,19:48,B757,DL0595,DAILY,29-Oct-23,31-Oct-23,21.0365,-86.8771,33.6407,-84.4277,21.0365,-86.8771,33.6407,-84.4277
CUN,ATL,8:00,11:39,B757,DL0609,DAILY,30-Oct-23,31-Oct-23,21.0365,-86.8771,33.6407,-84.4277,21.0365,-86.8771,33.6407,-84.4277
CUN,BOS,13:15,18:28,A321,DL0626,.....6.,14-Oct-23,28-Oct-23,21.0365,-86.8771,42.3656,-71.0096,21.0365,-86.8771,42.3656,-71.0096
CUN,DTW,12:30,17:25,A321,DL0618,1.34567,1-Oct-23,30-Oct-23,21.0365,-86.8771,42.2162,-83.3554,21.0365,-86.8771,42.2162,-83.3554
CUN,DTW,14:14,19:06,B757,DL1911,.....6.,7-Oct-23,28-Oct-23,21.0365,-86.8771,42.2162,-83.3554,21.0365,-86.8771,42.2162,-83.3554
CUN,JFK,12:23,17:55,B737,DL0620,DAILY,1-Oct-23,31-Oct-23,21.0365,-86.8771,40.6413,-73.7781,21.0365,-86.8771,40.6413,-73.7781
CUN,LAX,18:02,21:16,B737,DL0614,DAILY,1-Oct-23,31-Oct-23,21.0365,-86.8771,33.9416,-118.4085,21.0365,-86.8771,33.9416,-118.4085
CUN,MSP,14:00,18:29,B737,DL1878,1..4567,1-Oct-23,30-Oct-23,21.0365,-86.8771,44.8848,-93.2223,21.0365,-86.8771,44.8848,-93.2223
CUN,SEA,16:30,21:06,B737,DL0604,1..4567,1-Oct-23,30-Oct-23,21.0365,-86.8771,47.4502,-122.3088,21.0365,-86.8771,47.4502,-122.3088
CUN,SLC,15:55,19:58,B737,DL0647,1.34567,1-Oct-23,30-Oct-23,21.0365,-86.8771,40.7899,-111.9791,21.0365,-86.8771,40.7899,-111.9791
DTW,CUN,8:38,11:24,A321,DL0619,1.34567,1-Oct-23,30-Oct-23,42.2162,-83.3554,21.0365,-86.8771,42.2162,-83.3554,21.0365,-86.8771
DTW,CUN,10:20,13:05,B757,DL1912,.....6.,7-Oct-23,28-Oct-23,42.2162,-83.3554,21.0365,-86.8771,42.2162,-83.3554,21.0365,-86.8771
DTW,MEX,8:57,11:45,A319,DL0646,DAILY,1-Oct-23,31-Oct-23,42.2162,-83.3554,19.4361,-99.0721,42.2162,-83.3554,19.4361,-99.0721
DTW,SJU,9:01,13:26,A321,DL1762,DAILY,1-Oct-23,8-Oct-23,42.2162,-83.3554,18.4394,-66.0018,42.2162,-83.3554,18.4394,-66.0018
DTW,SJU,9:00,13:56,B737,DL1925,DAILY,9-Oct-23,31-Oct-23,42.2162,-83.3554,18.4394,-66.0018,42.2162,-83.3554,18.4394,-66.0018
GCM,ATL,13:05,16:58,B737,DL1700,1..4567,1-Oct-23,30-Oct-23,19.2928,-81.3577,33.6407,-84.4277,19.2928,-81.3577,33.6407,-84.4277
GDL,ATL,13:00,19:03,B737,DL1804,DAILY,1-Oct-23,31-Oct-23,20.5218,-103.3108,33.6407,-84.4277,20.5218,-103.3108,33.6407,-84.4277
GUA,ATL,13:35,19:14,B757,DL1831,DAILY,1-Oct-23,31-Oct-23,14.5833,-90.5275,33.6407,-84.4277,14.5833,-90.5275,33.6407,-84.4277
GUA,LAX,7:15,11:57,B757,DL1903,.2..56.,3-Oct-23,31-Oct-23,14.5833,-90.5275,33.9416,-118.4085,14.5833,-90.5275,33.9416,-118.4085
HAV,MIA,11:55,12:59,B737,DL1788,DAILY,1-Oct-23,31-Oct-23,22.9892,-82.4091,25.7959,-80.287,22.9892,-82.4091,25.7959,-80.287
HAV,MIA,16:30,17:39,B737,DL1790,DAILY,1-Oct-23,31-Oct-23,22.9892,-82.4091,25.7959,-80.287,22.9892,-82.4091,25.7959,-80.287
JFK,AUA,8:15,12:50,B737,DL0613,1..4567,1-Oct-23,30-Oct-23,40.6413,-73.7781,12.5014,-70.0152,40.6413,-73.7781,12.5014,-70.0152
JFK,BDA,8:30,11:50,A319,DL0616,1..45.7,1-Oct-23,8-Oct-23,40.6413,-73.7781,32.364,-64.6787,40.6413,-73.7781,32.364,-64.6787
JFK,BDA,8:35,11:55,A319,DL0617,1..45.7,9-Oct-23,30-Oct-23,40.6413,-73.7781,32.364,-64.6787,40.6413,-73.7781,32.364,-64.6787
JFK,BOG,13:45,18:45,B757,DL0253,DAILY,1-Oct-23,28-Oct-23,40.6413,-73.7781,4.7017,-74.1469,40.6413,-73.7781,4.7017,-74.1469
JFK,CUN,8:15,11:38,B737,DL0621,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,21.0365,-86.8771,40.6413,-73.7781,21.0365,-86.8771
JFK,MBJ,8:15,11:35,B737,DL1955,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,18.5037,-77.9134,40.6413,-73.7781,18.5037,-77.9134
JFK,MEX,9:13,13:00,B757,DL0625,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,19.4361,-99.0721,40.6413,-73.7781,19.4361,-99.0721
JFK,NAS,9:05,12:20,B737,DL1907,12.4567,1-Oct-23,31-Oct-23,40.6413,-73.7781,25.038,-77.4662,40.6413,-73.7781,25.038,-77.4662
JFK,PUJ,8:20,12:43,B737,DL1994,1.34567,1-Oct-23,30-Oct-23,40.6413,-73.7781,18.5674,-68.3634,40.6413,-73.7781,18.5674,-68.3634
JFK,SDQ,12:59,17:26,B737,DL1908,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,18.4297,-69.6689,40.6413,-73.7781,18.4297,-69.6689
JFK,SDQ,8:30,12:57,B737,DL1917,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,18.4297,-69.6689,40.6413,-73.7781,18.4297,-69.6689
JFK,SDQ,20:29,0:40,B737,DL1943,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,18.4297,-69.6689,40.6413,-73.7781,18.4297,-69.6689
JFK,SJU,19:00,23:39,B737,DL1859,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,18.4394,-66.0018,40.6413,-73.7781,18.4394,-66.0018
JFK,SJU,8:00,12:04,A3NE,DL1877,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,18.4394,-66.0018,40.6413,-73.7781,18.4394,-66.0018
JFK,SJU,12:15,17:09,B737,DL1961,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,18.4394,-66.0018,40.6413,-73.7781,18.4394,-66.0018
JFK,STI,8:15,12:30,B737,DL1845,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,19.4061,-70.6047,40.6413,-73.7781,19.4061,-70.6047
JFK,STI,14:30,18:25,B737,DL1855,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,19.4061,-70.6047,40.6413,-73.7781,19.4061,-70.6047
JFK,STI,20:59,0:59,B737,DL1975,DAILY,1-Oct-23,31-Oct-23,40.6413,-73.7781,19.4061,-70.6047,40.6413,-73.7781,19.4061,-70.6047
KIN,ATL,9:00,13:01,B737,DL1841,DAILY,1-Oct-23,31-Oct-23,17.9357,-76.7875,33.6407,-84.4277,17.9357,-76.7875,33.6407,-84.4277
LAX,CUN,10:20,17:07,B737,DL0615,DAILY,1-Oct-23,31-Oct-23,33.9416,-118.4085,21.0365,-86.8771,33.9416,-118.4085,21.0365,-86.8771
LAX,GUA,23:30,5:59,B757,DL1897,1..45..,2-Oct-23,30-Oct-23,33.9416,-118.4085,14.5833,-90.5275,33.9416,-118.4085,14.5833,-90.5275
LAX,MEX,9:05,14:05,B757,DL0631,DAILY,1-Oct-23,31-Oct-23,33.9416,-118.4085,19.4361,-99.0721,33.9416,-118.4085,19.4361,-99.0721
LAX,PVR,10:00,14:20,B737,DL1857,1..4567,1-Oct-23,30-Oct-23,33.9416,-118.4085,20.6801,-105.2542,33.9416,-118.4085,20.6801,-105.2542
LAX,SAL,23:40,6:14,B757,DL1967,..3.5.7,1-Oct-23,29-Oct-23,33.9416,-118.4085,13.4409,-89.0557,33.9416,-118.4085,13.4409,-89.0557
LAX,SJD,8:55,11:34,B737,DL1875,DAILY,1-Oct-23,31-Oct-23,33.9416,-118.4085,23.1518,-109.721,33.9416,-118.4085,23.1518,-109.721
LAX,SJO,23:29,6:30,B757,DL1974,.2...6.,3-Oct-23,31-Oct-23,33.9416,-118.4085,9.9939,-84.2088,33.9416,-118.4085,9.9939,-84.2088
LIR,ATL,13:21,19:20,B757,DL1820,DAILY,1-Oct-23,31-Oct-23,10.5933,-85.5444,33.6407,-84.4277,10.5933,-85.5444,33.6407,-84.4277
MBJ,ATL,15:00,19:05,A321,DL1800,DAILY,1-Oct-23,31-Oct-23,18.5037,-77.9134,33.6407,-84.4277,18.5037,-77.9134,33.6407,-84.4277
MBJ,ATL,12:20,17:07,A321,DL1928,DAILY,1-Oct-23,31-Oct-23,18.5037,-77.9134,33.6407,-84.4277,18.5037,-77.9134,33.6407,-84.4277
MBJ,ATL,17:00,20:59,B737,DL1987,1..4567,1-Oct-23,30-Oct-23,18.5037,-77.9134,33.6407,-84.4277,18.5037,-77.9134,33.6407,-84.4277
MBJ,JFK,12:53,18:15,B737,DL1957,DAILY,1-Oct-23,31-Oct-23,18.5037,-77.9134,40.6413,-73.7781,18.5037,-77.9134,40.6413,-73.7781
MEX,ATL,11:30,17:04,B757,DL0576,DAILY,1-Oct-23,31-Oct-23,19.4361,-99.0721,33.6407,-84.4277,19.4361,-99.0721,33.6407,-84.4277
MEX,ATL,13:20,18:57,B757,DL0587,DAILY,1-Oct-23,31-Oct-23,19.4361,-99.0721,33.6407,-84.4277,19.4361,-99.0721,33.6407,-84.4277
MEX,ATL,8:40,14:20,B737,DL0593,DAILY,1-Oct-23,31-Oct-23,19.4361,-99.0721,33.6407,-84.4277,19.4361,-99.0721,33.6407,-84.4277
MEX,ATL,15:30,21:00,B737,DL0599,DAILY,1-Oct-23,31-Oct-23,19.4361,-99.0721,33.6407,-84.4277,19.4361,-99.0721,33.6407,-84.4277
MEX,DTW,13:00,19:34,A319,DL0645,DAILY,1-Oct-23,31-Oct-23,19.4361,-99.0721,42.2162,-83.3554,19.4361,-99.0721,42.2162,-83.3554
MEX,JFK,14:05,21:30,B757,DL0624,DAILY,1-Oct-23,31-Oct-23,19.4361,-99.0721,40.6413,-73.7781,19.4361,-99.0721,40.6413,-73.7781
MEX,LAX,15:30,18:51,B757,DL0630,DAILY,1-Oct-23,31-Oct-23,19.4361,-99.0721,33.9416,-118.4085,19.4361,-99.0721,33.9416,-118.4085
MEX,MSP,13:55,19:22,A319,DL0605,DAILY,1-Oct-23,31-Oct-23,19.4361,-99.0721,44.8848,-93.2223,19.4361,-99.0721,44.8848,-93.2223
MEX,SLC,14:50,19:08,A319,DL0642,DAILY,1-Oct-23,31-Oct-23,19.4361,-99.0721,40.7899,-111.9791,19.4361,-99.0721,40.7899,-111.9791
MIA,HAV,9:01,10:20,B737,DL1787,DAILY,1-Oct-23,31-Oct-23,25.7959,-80.287,22.9892,-82.4091,25.7959,-80.287,22.9892,-82.4091
MIA,HAV,13:57,15:20,B737,DL1789,DAILY,1-Oct-23,31-Oct-23,25.7959,-80.287,22.9892,-82.4091,25.7959,-80.287,22.9892,-82.4091
MSP,CUN,9:00,13:15,B737,DL1881,1..4567,1-Oct-23,30-Oct-23,44.8848,-93.2223,21.0365,-86.8771,44.8848,-93.2223,21.0365,-86.8771
MSP,MEX,9:12,12:40,A319,DL0611,DAILY,1-Oct-23,31-Oct-23,44.8848,-93.2223,19.4361,-99.0721,44.8848,-93.2223,19.4361,-99.0721
MTY,ATL,12:23,17:36,B737,DL1866,DAILY,1-Oct-23,31-Oct-23,25.7766,-100.107,33.6407,-84.4277,25.7766,-100.107,33.6407,-84.4277
NAS,ATL,14:40,16:48,B737,DL1938,DAILY,1-Oct-23,8-Oct-23,25.038,-77.4662,33.6407,-84.4277,25.038,-77.4662,33.6407,-84.4277
NAS,ATL,13:21,15:29,B737,DL1944,DAILY,1-Oct-23,8-Oct-23,25.038,-77.4662,33.6407,-84.4277,25.038,-77.4662,33.6407,-84.4277
NAS,ATL,13:21,15:36,B737,DL1965,DAILY,9-Oct-23,31-Oct-23,25.038,-77.4662,33.6407,-84.4277,25.038,-77.4662,33.6407,-84.4277
NAS,ATL,14:38,16:52,B737,DL1976,DAILY,9-Oct-23,31-Oct-23,25.038,-77.4662,33.6407,-84.4277,25.038,-77.4662,33.6407,-84.4277
NAS,ATL,17:24,19:39,B737,DL1956,.....6.,14-Oct-23,28-Oct-23,25.038,-77.4662,33.6407,-84.4277,25.038,-77.4662,33.6407,-84.4277
NAS,JFK,13:49,16:55,B737,DL1907,12.4567,1-Oct-23,8-Oct-23,25.038,-77.4662,40.6413,-73.7781,25.038,-77.4662,40.6413,-73.7781
NAS,JFK,13:55,17:00,B737,DL1918,12.4567,9-Oct-23,31-Oct-23,25.038,-77.4662,40.6413,-73.7781,25.038,-77.4662,40.6413,-73.7781
PLS,ATL,14:35,17:34,B737,DL1872,DAILY,1-Oct-23,31-Oct-23,21.7736,-72.2659,33.6407,-84.4277,21.7736,-72.2659,33.6407,-84.4277
PTY,ATL,14:14,19:40,B737,DL1758,DAILY,1-Oct-23,31-Oct-23,9.0714,-79.3835,33.6407,-84.4277,9.0714,-79.3835,33.6407,-84.4277
PTY,ATL,8:10,13:31,B737,DL1904,.....67,1-Oct-23,29-Oct-23,9.0714,-79.3835,33.6407,-84.4277,9.0714,-79.3835,33.6407,-84.4277
PUJ,ATL,16:41,20:35,B737,DL1836,DAILY,1-Oct-23,31-Oct-23,18.5674,-68.3634,33.6407,-84.4277,18.5674,-68.3634,33.6407,-84.4277
PUJ,ATL,14:48,18:40,B757,DL1919,DAILY,1-Oct-23,31-Oct-23,18.5674,-68.3634,33.6407,-84.4277,18.5674,-68.3634,33.6407,-84.4277
PUJ,ATL,13:13,17:05,A321,DL1827,.....6.,14-Oct-23,28-Oct-23,18.5674,-68.3634,33.6407,-84.4277,18.5674,-68.3634,33.6407,-84.4277
PUJ,JFK,13:57,18:30,B737,DL1833,1.34567,1-Oct-23,30-Oct-23,18.5674,-68.3634,40.6413,-73.7781,18.5674,-68.3634,40.6413,-73.7781
PVR,ATL,13:10,19:11,B737,DL1816,1..4567,1-Oct-23,30-Oct-23,20.6801,-105.2542,33.6407,-84.4277,20.6801,-105.2542,33.6407,-84.4277
PVR,LAX,15:10,17:35,B737,DL1856,1..4567,1-Oct-23,30-Oct-23,20.6801,-105.2542,33.9416,-118.4085,20.6801,-105.2542,33.9416,-118.4085
PVR,SEA,14:15,18:22,B737,DL1922,.....6.,7-Oct-23,28-Oct-23,20.6801,-105.2542,47.4502,-122.3088,20.6801,-105.2542,47.4502,-122.3088
PVR,SLC,16:10,19:45,B737,DL1838,1..4567,7-Oct-23,30-Oct-23,20.6801,-105.2542,40.7899,-111.9791,20.6801,-105.2542,40.7899,-111.9791
RTB,ATL,13:44,18:51,B737,DL1807,.....6.,7-Oct-23,28-Oct-23,16.3168,-86.5229,33.6407,-84.4277,16.3168,-86.5229,33.6407,-84.4277
SAL,ATL,13:35,19:10,B737,DL1978,DAILY,1-Oct-23,31-Oct-23,13.4409,-89.0557,33.6407,-84.4277,13.4409,-89.0557,33.6407,-84.4277
SAL,LAX,7:30,12:07,B757,DL1966,1..4.6.,2-Oct-23,30-Oct-23,13.4409,-89.0557,33.9416,-118.4085,13.4409,-89.0557,33.9416,-118.4085
SAP,ATL,12:35,18:01,A319,DL1842,DAILY,1-Oct-23,31-Oct-23,15.4526,-87.9236,33.6407,-84.4277,15.4526,-87.9236,33.6407,-84.4277
SDQ,ATL,14:33,18:13,B737,DL1803,DAILY,1-Oct-23,31-Oct-23,18.4297,-69.6689,33.6407,-84.4277,18.4297,-69.6689,33.6407,-84.4277
SDQ,JFK,14:01,18:45,B737,DL1829,DAILY,1-Oct-23,31-Oct-23,18.4297,-69.6689,40.6413,-73.7781,18.4297,-69.6689,40.6413,-73.7781
SDQ,JFK,18:44,23:24,B737,DL1863,DAILY,1-Oct-23,31-Oct-23,18.4297,-69.6689,40.6413,-73.7781,18.4297,-69.6689,40.6413,-73.7781
SDQ,JFK,6:00,12:00,B737,DL1942,DAILY,1-Oct-23,31-Oct-23,18.4297,-69.6689,40.6413,-73.7781,18.4297,-69.6689,40.6413,-73.7781
SEA,CUN,7:30,15:20,B737,DL0594,1..4567,1-Oct-23,30-Oct-23,47.4502,-122.3088,21.0365,-86.8771,47.4502,-122.3088,21.0365,-86.8771
SEA,PVR,7:15,13:07,B737,DL1921,.....6.,7-Oct-23,28-Oct-23,47.4502,-122.3088,20.6801,-105.2542,47.4502,-122.3088,20.6801,-105.2542
SEA,SJD,7:45,12:05,B737,DL1914,.....6.,7-Oct-23,28-Oct-23,47.4502,-122.3088,23.1518,-109.721,47.4502,-122.3088,23.1518,-109.721
SJD,ATL,12:00,19:00,B737,DL1848,DAILY,1-Oct-23,31-Oct-23,23.1518,-109.721,33.6407,-84.4277,23.1518,-109.721,33.6407,-84.4277
SJD,ATL,13:27,20:10,B737,DL1892,.....6.,14-Oct-23,28-Oct-23,23.1518,-109.721,33.6407,-84.4277,23.1518,-109.721,33.6407,-84.4277
SJD,LAX,12:30,15:14,B737,DL1876,DAILY,1-Oct-23,31-Oct-23,23.1518,-109.721,33.9416,-118.4085,23.1518,-109.721,33.9416,-118.4085
SJD,SEA,13:09,17:44,B737,DL1999,.....6.,7-Oct-23,28-Oct-23,23.1518,-109.721,47.4502,-122.3088,23.1518,-109.721,47.4502,-122.3088
SJD,SLC,14:35,18:35,B737,DL1871,1..4567,1-Oct-23,30-Oct-23,23.1518,-109.721,40.7899,-111.9791,23.1518,-109.721,40.7899,-111.9791
SJO,ATL,13:10,19:20,B757,DL1823,DAILY,1-Oct-23,31-Oct-23,9.9939,-84.2088,33.6407,-84.4277,9.9939,-84.2088,33.6407,-84.4277
SJO,LAX,8:00,13:17,B757,DL1972,..3...7,1-Oct-23,29-Oct-23,9.9939,-84.2088,33.9416,-118.4085,9.9939,-84.2088,33.9416,-118.4085
SJU,ATL,14:45,18:45,B757,DL0634,DAILY,1-Oct-23,31-Oct-23,18.4394,-66.0018,33.6407,-84.4277,18.4394,-66.0018,33.6407,-84.4277
SJU,ATL,17:04,21:03,B757,DL1431,DAILY,1-Oct-23,31-Oct-23,18.4394,-66.0018,33.6407,-84.4277,18.4394,-66.0018,33.6407,-84.4277
SJU,ATL,7:10,11:05,B757,DL1763,DAILY,1-Oct-23,31-Oct-23,18.4394,-66.0018,33.6407,-84.4277,18.4394,-66.0018,33.6407,-84.4277
SJU,BOS,13:05,17:35,A3NE,DL1780,DAILY,1-Oct-23,31-Oct-23,18.4394,-66.0018,42.3656,-71.0096,18.4394,-66.0018,42.3656,-71.0096
SJU,DTW,14:36,20:08,B737,DL1762,DAILY,1-Oct-23,31-Oct-23,18.4394,-66.0018,42.2162,-83.3554,18.4394,-66.0018,42.2162,-83.3554
SJU,JFK,7:00,12:02,B737,DL1854,DAILY,1-Oct-23,31-Oct-23,18.4394,-66.0018,40.6413,-73.7781,18.4394,-66.0018,40.6413,-73.7781
SJU,JFK,13:07,17:19,A3NE,DL1877,DAILY,1-Oct-23,31-Oct-23,18.4394,-66.0018,40.6413,-73.7781,18.4394,-66.0018,40.6413,-73.7781
SJU,JFK,17:20,22:24,B737,DL1961,DAILY,1-Oct-23,31-Oct-23,18.4394,-66.0018,40.6413,-73.7781,18.4394,-66.0018,40.6413,-73.7781
SLC,CUN,9:30,15:00,B737,DL0649,1.34567,1-Oct-23,30-Oct-23,40.7899,-111.9791,21.0365,-86.8771,40.7899,-111.9791,21.0365,-86.8771
SLC,MEX,9:25,13:35,A319,DL0628,DAILY,1-Oct-23,31-Oct-23,40.7899,-111.9791,19.4361,-99.0721,40.7899,-111.9791,19.4361,-99.0721
SLC,PVR,11:30,15:00,B737,DL0005,DAILY,7-Oct-23,7-Oct-23,40.7899,-111.9791,20.6801,-105.2542,40.7899,-111.9791,20.6801,-105.2542
SLC,PVR,11:35,15:00,B737,DL1948,1..4567,14-Oct-23,30-Oct-23,40.7899,-111.9791,20.6801,-105.2542,40.7899,-111.9791,20.6801,-105.2542
SLC,SJD,11:30,13:35,B737,DL1885,1..4567,1-Oct-23,30-Oct-23,40.7899,-111.9791,23.1518,-109.721,40.7899,-111.9791,23.1518,-109.721
STI,JFK,13:36,18:25,B737,DL1822,DAILY,1-Oct-23,31-Oct-23,19.4061,-70.6047,40.6413,-73.7781,19.4061,-70.6047,40.6413,-73.7781
STI,JFK,19:55,23:59,B737,DL1969,DAILY,1-Oct-23,31-Oct-23,19.4061,-70.6047,40.6413,-73.7781,19.4061,-70.6047,40.6413,-73.7781
STI,JFK,6:10,10:00,B737,DL1993,DAILY,1-Oct-23,31-Oct-23,19.4061,-70.6047,40.6413,-73.7781,19.4061,-70.6047,40.6413,-73.7781
STT,ATL,14:36,18:39,B757,DL1950,DAILY,1-Oct-23,31-Oct-23,18.3373,-64.9734,33.6407,-84.4277,18.3373,-64.9734,33.6407,-84.4277
STT,ATL,15:58,19:59,B757,DL1952,.....6.,7-Oct-23,28-Oct-23,18.3373,-64.9734,33.6407,-84.4277,18.3373,-64.9734,33.6407,-84.4277
SXM,ATL,15:17,19:35,B757,DL1873,...4567,1-Oct-23,29-Oct-23,18.0409,-63.1089,33.6407,-84.4277,18.0409,-63.1089,33.6407,-84.4277
UIO,ATL,23:30,6:15,B757,DL0632,DAILY,1-Oct-23,31-Oct-23,-0.1292,-78.3575,33.6407,-84.4277,-0.1292,-78.3575,33.6407,-84.4277
UVF,ATL,15:28,20:29,B737,DL1785,12.4567,1-Oct-23,31-Oct-23,13.7332,-60.9526,33.6407,-84.4277,13.7332,-60.9526,33.6407,-84.4277